DateTime,Open,High,Low,Close,Adj Close,Volume,,,
02/05/2022 14:40,865.8200073,867.2700195,864.7200928,865.977478,865.977478,22501,,,
02/05/2022 14:41,865.9080811,866.1898804,865.0300293,865.3201294,865.3201294,10729,,,
02/05/2022 14:42,865.9799805,866.4099731,863.3400269,863.5999756,863.5999756,29529,,,
02/05/2022 14:43,863.5,863.9400024,861.4468994,862.4550171,862.4550171,87883,,,
02/05/2022 14:44,862.5100098,865.9899902,862.4810791,865.7349854,865.7349854,62232,,,
02/05/2022 14:45,865.9899902,871,865.7299194,871,871,69650,,,
02/05/2022 14:46,871.0300293,871.4000244,868.9699707,869.2849121,869.2849121,44766,,,
02/05/2022 14:47,869.25,870.960022,868.96521,870.75,870.75,25877,,,
02/05/2022 14:48,870.2766113,870.4749756,869.0499878,870.0115967,870.0115967,36610,,,
02/05/2022 14:49,870.5,873,870.0750122,872.5100098,872.5100098,56378,,,
02/05/2022 14:50,872.3200073,872.9500122,870.3200073,871.0250244,871.0250244,28122,,,
02/05/2022 14:51,870.75,871,869.710022,870.25,870.25,25342,,,
02/05/2022 14:52,870,872.7999878,869.5300293,872.6657715,872.6657715,41281,,,
02/05/2022 14:53,872.8300171,875.5900269,872.25,874.4395142,874.4395142,71302,,,
02/05/2022 14:54,874.4320068,874.4320068,872.0999756,873.2000122,873.2000122,53053,,,
02/05/2022 14:55,872.7000122,874.7470093,872.6300049,873.1599731,873.1599731,55463,,,
02/05/2022 14:56,873,873.5599976,871.0200195,871.539978,871.539978,41128,,,
02/05/2022 14:57,871.5050049,872.4998779,870.5,870.5582886,870.5582886,28112,,,
02/05/2022 14:58,870.5,871.4899902,870.0200195,870.3150024,870.3150024,36131,,,
02/05/2022 14:59,870,871.039978,869.9400024,871,871,17554,,,
02/05/2022 15:00,871.7000122,873.8300171,871.3590088,873.2700195,873.2700195,49982,,,
02/05/2022 15:01,873.0499878,873.7999878,872.0100098,872.6400146,872.6400146,35042,,,
02/05/2022 15:02,872.914978,873,870.8200073,871.5599976,871.5599976,25525,,,
02/05/2022 15:03,871.6500244,874.5250244,871.6450195,873.6699829,873.6699829,48388,,,
02/05/2022 15:04,873.3499756,876.539917,873.3499756,874.9400024,874.9400024,58434,,,
02/05/2022 15:05,875,877.1199951,875,876.9240112,876.9240112,58123,,,
02/05/2022 15:06,876.7399902,877,875.2700195,875.7415161,875.7415161,42192,,,
02/05/2022 15:07,875.7650146,877.4099731,875.7199707,875.8319702,875.8319702,40188,,,
02/05/2022 15:08,875.4099731,876.329895,873.710022,875.9041138,875.9041138,41291,,,
02/05/2022 15:09,876.289978,880.4500122,876.1140747,879.6199951,879.6199951,107444,,,
02/05/2022 15:10,879.539978,882.4899292,879.539978,881.9199829,881.9199829,93625,,,
02/05/2022 15:11,882.2150269,884.2000122,881.8200073,882.354187,882.354187,86718,,,
02/05/2022 15:12,883.0100098,885,882.2600098,883.7700195,883.7700195,59077,,,
02/05/2022 15:13,883.729187,886.4400024,883.2600098,885.383728,885.383728,69374,,,
02/05/2022 15:14,885.210022,886.3300171,884.0499878,884.5897827,884.5897827,46969,,,
02/05/2022 15:15,884.6497803,884.75,882.8499756,884.170105,884.170105,47127,,,
02/05/2022 15:16,884.2399902,886.6300049,881.8599854,882.1300049,882.1300049,83157,,,
02/05/2022 15:17,881.7800293,882.7199097,881.0599976,881.9249878,881.9249878,48835,,,
02/05/2022 15:18,881.3400269,884.4799194,881.1799927,883.7700195,883.7700195,46186,,,
02/05/2022 15:19,884.4400024,886.338623,883.7800293,885.0300293,885.0300293,77340,,,
02/05/2022 15:20,885.2244873,888.4799805,885.0300293,887.8950195,887.8950195,89941,,,
02/05/2022 15:21,887.815979,888.5599976,887.130127,888.289978,888.289978,57604,,,
02/05/2022 15:22,888.0999756,889.9099731,887.5355225,888.8800049,888.8800049,71770,,,
02/05/2022 15:23,888.6400146,890.6500244,888.5,890.1900024,890.1900024,74646,,,
02/05/2022 15:24,890.2650146,892.2199707,888.9799805,891.9500122,891.9500122,75184,,,
02/05/2022 15:25,891.75,892.2260742,889.0001221,891.0139771,891.0139771,68572,,,
02/05/2022 15:26,891.5,892.2399902,889.4299927,890.0599976,890.0599976,48101,,,
02/05/2022 15:27,889.9949951,891.5750122,889.5,891.2399902,891.2399902,54368,,,
02/05/2022 15:28,891.3200073,891.9899902,889.1500244,889.1500244,889.1500244,58489,,,
02/05/2022 15:29,889.0100098,889.4299927,887.0200195,888.9147949,888.9147949,61969,,,
02/05/2022 15:30,888.8499756,894.2800293,888.6599731,893.9799805,893.9799805,145561,,,
02/05/2022 15:31,894,894.7296753,892.1400146,892.6450195,892.6450195,62850,,,
02/05/2022 15:32,892.4199829,893,890,891.6300049,891.6300049,61302,,,
02/05/2022 15:33,891.5,893.2000122,890.4000854,892.7399902,892.7399902,55570,,,
02/05/2022 15:34,893.2800293,893.6611938,892.2999878,893.3499756,893.3499756,42830,,,
02/05/2022 15:35,893.2299805,894.4899902,891.5100098,893.3270874,893.3270874,69216,,,
02/05/2022 15:36,892.6699829,893.6300049,890.8499756,890.8599854,890.8599854,56214,,,
02/05/2022 15:37,890.5100098,891.9000244,888.2045288,888.8314819,888.8314819,68956,,,
02/05/2022 15:38,888.5800171,892.210022,888.5800171,892,892,64364,,,
02/05/2022 15:39,891.6057129,892.1400146,888.7299805,889.7449951,889.7449951,54539,,,
02/05/2022 15:40,890.2700195,892,889.0100098,890.2492065,890.2492065,45984,,,
02/05/2022 15:41,890.4199829,893.7600098,890.4199829,892.2299805,892.2299805,60703,,,
02/05/2022 15:42,892.0200195,894.4299927,891.380127,893.8549805,893.8549805,64439,,,
02/05/2022 15:43,893.7650146,895.5,891.3900146,892.2758179,892.2758179,147885,,,
02/05/2022 15:44,891.9099731,892.2000122,890.4000244,890.7700195,890.7700195,52381,,,
02/05/2022 15:45,890.6799927,893.4799805,889.6099854,892.7000122,892.7000122,85204,,,
02/05/2022 15:46,893.0949707,895.8200073,891.7700195,894.8369141,894.8369141,105396,,,
02/05/2022 15:47,895.0150146,897.0300293,894.5499878,896.9099731,896.9099731,104972,,,
02/05/2022 15:48,896.8099976,897.8900146,894.6799927,895.7800293,895.7800293,92585,,,
02/05/2022 15:49,895.914978,899.7000122,895.1000977,899.2600098,899.2600098,115726,,,
02/05/2022 15:50,899.710022,902.5499878,899.1500244,901.8449707,901.8449707,194745,,,
02/05/2022 15:51,901.9699707,906.1566772,901.9699707,906.1500244,906.1500244,177711,,,
02/05/2022 15:52,905.9699707,906.3599243,903.4699707,903.4699707,903.4699707,111477,,,
02/05/2022 15:53,903.3200073,905,901.5300903,903.6599731,903.6599731,110576,,,
02/05/2022 15:54,903.6199951,904.2999268,901.1799927,902.2299805,902.2299805,94210,,,
02/05/2022 15:55,902.1500244,903.4099731,901.4199829,903.4099731,903.4099731,121032,,,
02/05/2022 15:56,903.5,904.0999756,901.6427002,902.1500244,902.1500244,98214,,,
02/05/2022 15:57,902,902.9899902,901.0700073,902.3900146,902.3900146,116906,,,
02/05/2022 15:58,902.4699707,902.9899902,901.5999756,902.460022,902.460022,150659,,,
02/05/2022 15:59,902.4699707,903.5,902.0300293,902.9349976,902.9349976,267617,,,
03/05/2022 09:30,903.1799927,906,898.5700073,900.0300293,900.0300293,636182,,,
03/05/2022 09:31,899.710022,900.5,894.0200195,897.0100098,897.0100098,158223,,,
03/05/2022 09:32,896.8323975,897.9000244,895.0100098,897.2774048,897.2774048,91685,,,
03/05/2022 09:33,897.5599976,897.5599976,891.5800171,894.3399048,894.3399048,130704,,,
03/05/2022 09:34,893.5599976,897.4202881,892,892.5150146,892.5150146,137796,,,
03/05/2022 09:35,892.0599976,894.0900269,888.5900269,894,894,167487,,,
03/05/2022 09:36,894,900.4985962,892.5599976,895.9000244,895.9000244,169529,,,
03/05/2022 09:37,895.7399902,897.329895,892.5200195,893.039978,893.039978,107317,,,
03/05/2022 09:38,893.2807007,896.2000122,891.1099854,894.1921997,894.1921997,104425,,,
03/05/2022 09:39,894.1203003,898.2999878,893.6099854,894.4699707,894.4699707,87953,,,
03/05/2022 09:40,894.2700195,897,892.9400024,895.6350098,895.6350098,92962,,,
03/05/2022 09:41,896,897.0999146,891.25,893.9050293,893.9050293,127774,,,
03/05/2022 09:42,894.3400269,898.8200073,891.789978,897.807312,897.807312,117721,,,
03/05/2022 09:43,897.8800049,898.4857178,894.0200195,896.6057739,896.6057739,59207,,,
03/05/2022 09:44,896.2199707,896.8798828,893.0599976,894.2600098,894.2600098,55662,,,
03/05/2022 09:45,893.5999756,895.9699097,892.1500854,892.3433838,892.3433838,109422,,,
03/05/2022 09:46,892.25,895.5,892.1699829,894.0300293,894.0300293,60419,,,
03/05/2022 09:47,894.4699707,896.75,893.4799805,896.75,896.75,72930,,,
03/05/2022 09:48,896.588501,900.8303833,896.039978,897.1799927,897.1799927,177784,,,
03/05/2022 09:49,897.4199829,902.5,896,900.0136108,900.0136108,146580,,,
03/05/2022 09:50,899.8549805,907,898.5031128,904.6749878,904.6749878,227031,,,
03/05/2022 09:51,904.4699707,913.2233887,903.0599976,913.2233887,913.2233887,235252,,,
03/05/2022 09:52,912.9000244,914,908.7700195,908.7700195,908.7700195,182645,,,
03/05/2022 09:53,908.9697876,910.2600098,906.8377075,908.5200195,908.5200195,146782,,,
03/05/2022 09:54,908.8880005,913.2799072,908.1414185,911.3499756,911.3499756,119245,,,
03/05/2022 09:55,911.9299927,912.2799072,908.1400146,909.9199829,909.9199829,105791,,,
03/05/2022 09:56,910.1400146,916.5499878,909.0001221,915.7225952,915.7225952,220661,,,
03/05/2022 09:57,915.9550171,918.25,913.8699951,917.2399292,917.2399292,172058,,,
03/05/2022 09:58,916.8900146,919.2609253,915.5700073,917.4224243,917.4224243,138481,,,
03/05/2022 09:59,917.539978,921.3049927,917.0200195,921.3049927,921.3049927,155014,,,
03/05/2022 10:00,921.0717773,923.7449951,920.5200195,922.8400269,922.8400269,158913,,,
03/05/2022 10:01,923,924.0800171,921.4400024,922.2039795,922.2039795,141575,,,
03/05/2022 10:02,922.4494019,923.1900024,919.5700073,921.1500244,921.1500244,129125,,,
03/05/2022 10:03,920.539978,922,919.2700195,920.3494873,920.3494873,91404,,,
03/05/2022 10:04,920.1600952,920.8599854,918.3499756,919.5,919.5,87589,,,
03/05/2022 10:05,919.5,920.7299805,917.7000122,918.6500244,918.6500244,87310,,,
03/05/2022 10:06,918.6500244,921.6400146,917.7199707,917.8471069,917.8471069,80550,,,
03/05/2022 10:07,918.3599854,918.9998779,913.5250854,915.2700195,915.2700195,149415,,,
03/05/2022 10:08,915.2849731,916.9400024,912.7901001,914.0200195,914.0200195,95444,,,
03/05/2022 10:09,913.9299927,914.960022,911.4199829,913.2849731,913.2849731,94020,,,
03/05/2022 10:10,912.9262085,915.7199097,912,912.8950195,912.8950195,81733,,,
03/05/2022 10:11,912.9174805,913.8699951,911.5200195,912.4500122,912.4500122,66841,,,
03/05/2022 10:12,911.8599854,911.867981,909,910.5200195,910.5200195,112682,,,
03/05/2022 10:13,910.3699951,912.1199951,909.8300171,911.7023926,911.7023926,66527,,,
03/05/2022 10:14,911.9899902,916.6599731,911.4199829,915.960022,915.960022,130087,,,
03/05/2022 10:15,915.8400269,916.1378784,910.2800293,911.3566284,911.3566284,107311,,,
03/05/2022 10:16,911.9329224,911.9329224,907.5,908.914978,908.914978,110745,,,
03/05/2022 10:17,909.2299805,910.0599976,907.2700195,909.0100708,909.0100708,64310,,,
03/05/2022 10:18,908.9699707,910.21698,907.75,907.8400269,907.8400269,56520,,,
03/05/2022 10:19,908.0200195,910.9000244,908.0200195,910.5150146,910.5150146,70019,,,
03/05/2022 10:20,910.4899902,910.5914917,908.2915039,909.6599731,909.6599731,40117,,,
03/05/2022 10:21,909.1901245,909.5,905.7000122,906.5900269,906.5900269,66085,,,
03/05/2022 10:22,906.7683716,906.7683716,903.75,906.039978,906.039978,81730,,,
03/05/2022 10:23,905.9400024,906.8950195,903.8699951,904.5,904.5,53280,,,
03/05/2022 10:24,904.8499756,905.6099854,903.8649902,904.8800049,904.8800049,34352,,,
03/05/2022 10:25,905.1799927,909.2700195,903.7999878,908.5599976,908.5599976,98654,,,
03/05/2022 10:26,908.9899902,911.9799194,908.7697144,911.3900146,911.3900146,118057,,,
03/05/2022 10:27,911.460022,911.9998779,909.5073242,911.7999878,911.7999878,54932,,,
03/05/2022 10:28,912,912.3599854,909.710022,910.2628174,910.2628174,55710,,,
03/05/2022 10:29,910.3480225,913.25,909.7999878,912.2299805,912.2299805,75019,,,
03/05/2022 10:30,912.2150269,914,911.6099854,911.9682007,911.9682007,73464,,,
03/05/2022 10:31,911.7299805,911.7299805,907.6400146,910.164978,910.164978,82253,,,
03/05/2022 10:32,910.9899902,914.6099854,910.7299805,914.3223877,914.3223877,99047,,,
03/05/2022 10:33,914.3699951,916.3599854,913.7999878,915.1564941,915.1564941,94263,,,
03/05/2022 10:34,915.5,917,915.046875,915.5100098,915.5100098,69846,,,
03/05/2022 10:35,916.5900269,916.7299805,911.9578857,912.5700073,912.5700073,66759,,,
03/05/2022 10:36,913,913,911.0089111,912.0999756,912.0999756,37173,,,
03/05/2022 10:37,912.25,912.25,909.0800781,909.5300293,909.5300293,56022,,,
03/05/2022 10:38,909.7437744,910.5800171,908.2050171,909.5499878,909.5499878,42462,,,
03/05/2022 10:39,908.7700195,909.4313965,907.7299805,908.2999878,908.2999878,39358,,,
03/05/2022 10:40,908.2399902,908.8942261,907.6099854,907.9699707,907.9699707,27851,,,
03/05/2022 10:41,907.6699829,907.8300171,904.7000122,905.0100098,905.0100098,66876,,,
03/05/2022 10:42,905.0499878,906.9932251,905.0499878,906.6400146,906.6400146,34455,,,
03/05/2022 10:43,906.6099854,907,903.1199951,903.4899902,903.4899902,78684,,,
03/05/2022 10:44,903.3400269,903.4099731,901.2299805,901.3900146,901.3900146,74200,,,
03/05/2022 10:45,901.878479,902.7199707,901.2399902,902.5700073,902.5700073,39902,,,
03/05/2022 10:46,902.6799927,903.6339722,901.6599731,902.2344971,902.2344971,66481,,,
03/05/2022 10:47,902.4500122,903,901.1799927,902.8071289,902.8071289,48655,,,
03/05/2022 10:48,902.5599976,905.7199097,902.5599976,905.5999756,905.5999756,88097,,,
03/05/2022 10:49,905.5548706,905.6900024,904.380127,905.4299927,905.4299927,44035,,,
03/05/2022 10:50,904.5,905.7299805,903.4265137,905.5800171,905.5800171,34513,,,
03/05/2022 10:51,905.75,906.8900146,904.460022,905.0805054,905.0805054,43958,,,
03/05/2022 10:52,905.3099976,906.8699951,904.3800049,905.329895,905.329895,32672,,,
03/05/2022 10:53,904.7636108,906.4979248,904.7636108,905.7249756,905.7249756,22848,,,
03/05/2022 10:54,905.7249756,907.8798828,905.2011108,906.5499878,906.5499878,74146,,,
03/05/2022 10:55,906.2445068,909.289978,906.2445068,906.772583,906.772583,44406,,,
03/05/2022 10:56,906.9899902,908.3999023,906.9299927,907.6599731,907.6599731,23877,,,
03/05/2022 10:57,907.4099731,909.289917,906.3400269,906.3400269,906.3400269,56181,,,
03/05/2022 10:58,906.2199707,908.982605,904.1400146,908.710022,908.710022,57381,,,
03/05/2022 10:59,908.0424805,910.6223145,907.6101074,907.6101074,907.6101074,61358,,,
03/05/2022 11:00,908.1900024,909.289978,906.7999878,907.164978,907.164978,46501,,,
03/05/2022 11:01,906.7498779,907.9400024,906.0100098,907.9400024,907.9400024,39917,,,
03/05/2022 11:02,907.5755005,910,907.5755005,909.2550049,909.2550049,53206,,,
03/05/2022 11:03,909.4400024,910,908.5050049,909.7546997,909.7546997,30665,,,
03/05/2022 11:04,909.7349854,912.4699707,909.2197876,912.4699707,912.4699707,67296,,,
03/05/2022 11:05,912.5300293,913.3099976,910.0001221,912.25,912.25,60751,,,
03/05/2022 11:06,911.8270264,913.9400024,911.8270264,913,913,63541,,,
03/05/2022 11:07,913.5999756,915.2800293,913.0100098,914.493103,914.493103,74822,,,
03/05/2022 11:08,914.4821777,916.0599976,914.3200073,915.4577026,915.4577026,61643,,,
03/05/2022 11:09,915.9707031,916.2000122,915,915.6074829,915.6074829,24361,,,
03/05/2022 11:10,913.6699829,913.6699829,912.1522217,912.3499756,912.3499756,95687,,,
03/05/2022 11:11,912.3162842,913.7706299,911.210022,913.3638916,913.3638916,40924,,,
03/05/2022 11:12,913.3300171,914.5999756,913,913,913,36049,,,
03/05/2022 11:13,913,913.9199829,911.6199951,912.0999756,912.0999756,31852,,,
03/05/2022 11:14,912.1928101,914.5,911.7600098,914.4199829,914.4199829,33465,,,
03/05/2022 11:15,914.7999878,916.5,913.1099854,913.539978,913.539978,60506,,,
03/05/2022 11:16,913.7949829,916,913.7949829,914.119873,914.119873,46871,,,
03/05/2022 11:17,913.5,914.6900024,911.2800293,913.0515137,913.0515137,52320,,,
03/05/2022 11:18,913.3302002,915.6099854,912.7775269,914.5454712,914.5454712,31744,,,
03/05/2022 11:19,914.9000244,915.2000122,913.5499878,914.4199829,914.4199829,22825,,,
03/05/2022 11:20,914.0900879,916.3900146,914.0900879,915.2401733,915.2401733,47057,,,
03/05/2022 11:21,915.3800049,916.3499756,914.9400024,915.2247925,915.2247925,29297,,,
03/05/2022 11:22,915.2600098,916.2966919,914.3699951,915.4849854,915.4849854,40411,,,
03/05/2022 11:23,915.4199829,916,915.0499878,915.0499878,915.0499878,27275,,,
03/05/2022 11:24,915.1799927,917.4799805,915.1799927,917.2139893,917.2139893,91857,,,
03/05/2022 11:25,917.0200195,917.2449951,915.8300171,916.6389771,916.6389771,39404,,,
03/05/2022 11:26,916.4699707,916.4699707,914.5800171,915.0200195,915.0200195,37930,,,
03/05/2022 11:27,915.3599854,915.3599854,912.6599731,913.4349976,913.4349976,47617,,,
03/05/2022 11:28,913.121582,913.6500244,912,912.7000122,912.7000122,32374,,,
03/05/2022 11:29,912.5200195,913.119873,912,912.9099731,912.9099731,17453,,,
03/05/2022 11:30,913.5,914.4500122,912.5,913.2886963,913.2886963,32472,,,
03/05/2022 11:31,913.4749756,913.4749756,911.0700073,911.6500244,911.6500244,37535,,,
03/05/2022 11:32,911.3425293,913,911.2399902,912.9835205,912.9835205,34770,,,
03/05/2022 11:33,912.3278198,914.6199951,912.3278198,914.4899902,914.4899902,31148,,,
03/05/2022 11:34,914.6350098,914.7999878,913.0009766,913.0739136,913.0739136,39375,,,
03/05/2022 11:35,913.1500244,913.5250244,909.2600098,909.7999878,909.7999878,74083,,,
03/05/2022 11:36,909.8344727,910.7019043,909.5499878,909.960022,909.960022,25784,,,
03/05/2022 11:37,910,910.210022,909.4199829,909.710022,909.710022,24660,,,
03/05/2022 11:38,909.3300171,909.6699829,908.1101074,908.3200073,908.3200073,38510,,,
03/05/2022 11:39,908.4500122,909,908.1099854,908.5994873,908.5994873,27399,,,
03/05/2022 11:40,908.8400269,910.6636963,908.6199951,910.3900146,910.3900146,35165,,,
03/05/2022 11:41,910.0999756,911,909.6799927,910.085022,910.085022,25442,,,
03/05/2022 11:42,910.335022,911.5999756,910.335022,911,911,32561,,,
03/05/2022 11:43,911.5999756,912.0999756,910.6400146,911.5599976,911.5599976,41561,,,
03/05/2022 11:44,911.75,913,910.789978,911.5900269,911.5900269,43852,,,
03/05/2022 11:45,911.6199951,912.6516724,911.3900146,911.9099731,911.9099731,24101,,,
03/05/2022 11:46,911.5588989,911.5588989,910.1206055,911.5150146,911.5150146,24063,,,
03/05/2022 11:47,911.4000244,913.2399902,911.4000244,913,913,36526,,,
03/05/2022 11:48,913.039978,913.8599243,912.7000732,913.1599731,913.1599731,26500,,,
03/05/2022 11:49,913.335022,914.0700073,911.7999878,912.8842773,912.8842773,27043,,,
03/05/2022 11:50,912.9949951,913.1699829,911.4000244,911.7650146,911.7650146,19841,,,
03/05/2022 11:51,911.6669922,912.0999756,911.3300171,912,912,11134,,,
03/05/2022 11:52,912.5,914.3699951,912.0900269,913.7719116,913.7719116,46067,,,
03/05/2022 11:53,913.710022,913.710022,911.25,911.25,911.25,32892,,,
03/05/2022 11:54,911.4699707,913.3399048,910.5499878,912.1400146,912.1400146,58079,,,
03/05/2022 11:55,911.835022,912.1799927,911.2000122,911.9500122,911.9500122,26845,,,
03/05/2022 11:56,912.1099854,912.1099854,909.5100098,909.7800293,909.7800293,47953,,,
03/05/2022 11:57,909.7849731,913,909,912.4099731,912.4099731,42152,,,
03/05/2022 11:58,912.7000122,915.1199951,912.3300171,914.8099976,914.8099976,72804,,,
03/05/2022 11:59,914.8099976,915.3900146,913.3800049,913.5599976,913.5599976,32926,,,
03/05/2022 12:00,914.078125,914.6199951,913.0599976,914.5250244,914.5250244,20173,,,
03/05/2022 12:01,914.710022,916.7000122,913.9650269,916.3800049,916.3800049,68626,,,
03/05/2022 12:02,915.7700195,918.4699707,915.7700195,917.5,917.5,102129,,,
03/05/2022 12:03,917.7501221,918.3300171,915.8300171,915.8856201,915.8856201,52137,,,
03/05/2022 12:04,915.8300171,916.4650269,915.2999878,915.829895,915.829895,37699,,,
03/05/2022 12:05,915.3400269,915.829895,912.0200195,912.539978,912.539978,78227,,,
03/05/2022 12:06,912,912.9000244,911.4299927,911.8400269,911.8400269,37047,,,
03/05/2022 12:07,911.4500122,911.7999878,910.5999756,911,911,37108,,,
03/05/2022 12:08,911.0100098,911.2999878,908.75,908.75,908.75,54235,,,
03/05/2022 12:09,908.5999756,910.1500244,908.2399902,909.7045288,909.7045288,36636,,,
03/05/2022 12:10,909.6049805,910.7498779,909.0473022,910.3286133,910.3286133,33678,,,
03/05/2022 12:11,910.4949951,910.8099976,908.6900024,909.2600098,909.2600098,32919,,,
03/05/2022 12:12,909.3499756,910.4998779,909.0999756,909.8200073,909.8200073,16829,,,
03/05/2022 12:13,910.5,910.7600098,909.0100098,910.1900024,910.1900024,28573,,,
03/05/2022 12:14,910.2550049,910.6398926,909.5300293,909.9500122,909.9500122,20844,,,
03/05/2022 12:15,910.0300293,911.1400146,910.0300293,910.6599731,910.6599731,23770,,,
03/05/2022 12:16,911.0322876,911.3900146,909.8900146,910.9766846,910.9766846,24025,,,
03/05/2022 12:17,910.9899902,911.2999878,909.7999878,909.7999878,909.7999878,24943,,,
03/05/2022 12:18,909.5,910.4299927,909.0999756,909.9813232,909.9813232,23144,,,
03/05/2022 12:19,910.1550293,910.7999878,909.335022,910.1799927,910.1799927,16459,,,
03/05/2022 12:20,909.9349976,910.75,909.7299805,910.460022,910.460022,14771,,,
03/05/2022 12:21,910.3900146,911.2600098,909.4000244,909.8850098,909.8850098,33349,,,
03/05/2022 12:22,909.6149902,910.289978,909.2000122,909.9299927,909.9299927,15574,,,
03/05/2022 12:23,910.0700073,911,909.5,909.5100098,909.5100098,16789,,,
03/05/2022 12:24,909.4763794,910.5900269,909.4763794,909.9500122,909.9500122,6763,,,
03/05/2022 12:25,910.0910034,910.0910034,908.5300293,909.6812744,909.6812744,30317,,,
03/05/2022 12:26,909.6484985,909.6484985,907.0900269,907.1099854,907.1099854,31940,,,
03/05/2022 12:27,907.210022,908,903,907.960022,907.960022,54247,,,
03/05/2022 12:28,908.460022,909.9899902,908.1099854,909,909,43944,,,
03/05/2022 12:29,909,909.5599976,906.8800049,907.2207031,907.2207031,41553,,,
03/05/2022 12:30,907.0800171,907.0800171,904.6199951,904.8449707,904.8449707,53236,,,
03/05/2022 12:31,904.8699951,905.4199829,904.1599731,904.2449951,904.2449951,38643,,,
03/05/2022 12:32,904,904.5198975,903.1500244,904.2700195,904.2700195,29911,,,
03/05/2022 12:33,904.2750244,907.4899902,904.0100098,904.875,904.875,34105,,,
03/05/2022 12:34,904.4550171,905.2000122,903.710022,905.1099854,905.1099854,24114,,,
03/05/2022 12:35,905.2800293,905.2800293,903.0599976,904.0700073,904.0700073,25116,,,
03/05/2022 12:36,904,905.4890137,903.789978,904.7299805,904.7299805,28413,,,
03/05/2022 12:37,905,905.5,904.0300293,905.2636108,905.2636108,23258,,,
03/05/2022 12:38,905.0001221,906.25,903.5507202,904.2954102,904.2954102,33787,,,
03/05/2022 12:39,904.4500122,905,903.1099854,904.7000122,904.7000122,35400,,,
03/05/2022 12:40,904.0949707,905.6699829,903.9000244,905.5800171,905.5800171,23619,,,
03/05/2022 12:41,906,906.2399902,905.0100098,905.5291138,905.5291138,19508,,,
03/05/2022 12:42,905.960022,906.9000244,905.5405273,905.5588989,905.5588989,25899,,,
03/05/2022 12:43,905.7022705,907.9993896,905.5200195,906.6849976,906.6849976,42042,,,
03/05/2022 12:44,906.6900024,907.4500122,905.7399902,905.8599854,905.8599854,20691,,,
03/05/2022 12:45,905.9238281,906.3776245,904,904.4208984,904.4208984,23079,,,
03/05/2022 12:46,904.3499756,905.710022,904.0100098,905.5599976,905.5599976,21298,,,
03/05/2022 12:47,905.3900146,907.9699097,905.0900269,906.9699707,906.9699707,35746,,,
03/05/2022 12:48,907.1799927,908.5,905.656189,906.1199951,906.1199951,36466,,,
03/05/2022 12:49,906.289978,906.289978,905,905.8400269,905.8400269,19390,,,
03/05/2022 12:50,905.3651123,906.5499878,905,906.2503052,906.2503052,11039,,,
03/05/2022 12:51,906.1099854,906.9899902,905.0009766,906.2399902,906.2399902,14032,,,
03/05/2022 12:52,906.1123047,906.8798828,905.7000122,906.5,906.5,13724,,,
03/05/2022 12:53,906.0700073,907.2800293,906.0700073,906.5449829,906.5449829,14895,,,
03/05/2022 12:54,906.7600098,907.6431885,904.8900146,905.0499878,905.0499878,40254,,,
03/05/2022 12:55,905.4500122,905.8099976,904.3601074,904.897522,904.897522,27326,,,
03/05/2022 12:56,905.1099854,905.7388916,903.5,905.6329956,905.6329956,31604,,,
03/05/2022 12:57,906,907,905.6400757,906.1400146,906.1400146,16977,,,
03/05/2022 12:58,906.1900024,907.6500244,905.6900024,907.0999756,907.0999756,25742,,,
03/05/2022 12:59,907.2600098,908.1699829,906.710022,907,907,19055,,,
03/05/2022 13:00,907.4000244,910.1824951,907.0200806,909.4517212,909.4517212,44299,,,
03/05/2022 13:01,909.6799927,911.2000122,909.5,909.7150269,909.7150269,54722,,,
03/05/2022 13:02,909.7199707,910.3328247,908.6990967,908.9299927,908.9299927,25289,,,
03/05/2022 13:03,909.2000122,909.7399902,908,908.8599854,908.8599854,21036,,,
03/05/2022 13:04,908.3099976,909.1400146,908.1950073,908.960083,908.960083,10731,,,
03/05/2022 13:05,908.5100098,908.9799805,907.2999878,908.4500122,908.4500122,22348,,,
03/05/2022 13:06,908.7999878,909.2901001,907.5800171,907.8599854,907.8599854,16006,,,
03/05/2022 13:07,907.9970703,909.0900269,906.8300171,908.7399902,908.7399902,30914,,,
03/05/2022 13:08,908.960022,909.789978,908.6099854,909.4592285,909.4592285,16079,,,
03/05/2022 13:09,909.5999756,910.8200073,909.460022,910.1300049,910.1300049,31530,,,
03/05/2022 13:10,909.7999878,910.2849731,908.5599976,908.9998779,908.9998779,15587,,,
03/05/2022 13:11,909,910,908.960022,909.7550049,909.7550049,16428,,,
03/05/2022 13:12,909.6975708,911.9699707,908.9799805,911.6749878,911.6749878,39616,,,
03/05/2022 13:13,911.4099731,912.289917,911,911.3123779,911.3123779,42130,,,
03/05/2022 13:14,911.3300171,912.7999878,911.0172119,912.3800049,912.3800049,35355,,,
03/05/2022 13:15,912.7700195,913.7800293,912.210083,912.3101196,912.3101196,44265,,,
03/05/2022 13:16,912.8800049,913.6500244,912.1052856,912.8012085,912.8012085,25228,,,
03/05/2022 13:17,912.7550049,914.3499756,912.4481812,913.8154297,913.8154297,38541,,,
03/05/2022 13:18,913.9450073,914.2999878,913,913.8599243,913.8599243,46116,,,
03/05/2022 13:19,913.9000244,914.2000122,912.7999878,913.1439819,913.1439819,204759,,,
03/05/2022 13:20,913.4400024,914.0939941,913.25,913.6765747,913.6765747,18984,,,
